0.0448356	0.0105065	AM-HDF-10-NS
0.0451677	0.0106441	AM-HDF-10-NS
0.0454998	0.0107818	AM-HDF-10-NS
0.0458319	0.0109194	AM-HDF-10-NS
0.0461641	0.011057	AM-HDF-10-NS
0.0464962	0.0111946	AM-HDF-10-NS
0.0468283	0.0113335	AM-HDF-10-NS
0.0471604	0.0114731	AM-HDF-10-NS
0.0474925	0.0116133	AM-HDF-10-NS
0.0478246	0.0117535	AM-HDF-10-NS
0.0481568	0.0118937	AM-HDF-10-NS
0.0484889	0.0120345	AM-HDF-10-NS
0.048821	0.0121753	AM-HDF-10-NS
0.0491531	0.0123168	AM-HDF-10-NS
0.0494852	0.0124583	AM-HDF-10-NS
0.0498173	0.0126005	AM-HDF-10-NS
0.0501495	0.0127426	AM-HDF-10-NS
0.0504816	0.0128854	AM-HDF-10-NS
0.0508137	0.0130288	AM-HDF-10-NS
0.0511458	0.0131735	AM-HDF-10-NS
0.0514779	0.0133189	AM-HDF-10-NS
0.05181	0.0134643	AM-HDF-10-NS
0.0521421	0.0136096	AM-HDF-10-NS
0.0524743	0.013755	AM-HDF-10-NS
0.0528064	0.013901	AM-HDF-10-NS
0.0531385	0.014047	AM-HDF-10-NS
0.0534706	0.0141937	AM-HDF-10-NS
0.0538027	0.0143404	AM-HDF-10-NS
0.0541348	0.0144877	AM-HDF-10-NS
0.054467	0.0146356	AM-HDF-10-NS
0.0547991	0.0147836	AM-HDF-10-NS
0.0551312	0.0149315	AM-HDF-10-NS
0.0554633	0.0150795	AM-HDF-10-NS
0.0557954	0.0152281	AM-HDF-10-NS
0.0561275	0.0153767	AM-HDF-10-NS
0.0564596	0.0155253	AM-HDF-10-NS
0.0567918	0.0156745	AM-HDF-10-NS
0.0571239	0.0158237	AM-HDF-10-NS
0.057456	0.015973	AM-HDF-10-NS
0.0577881	0.0161222	AM-HDF-10-NS
0.0581202	0.0162715	AM-HDF-10-NS
0.0584523	0.0164207	AM-HDF-10-NS
0.0587845	0.01657	AM-HDF-10-NS
0.0591166	0.0167192	AM-HDF-10-NS
0.0594487	0.0168685	AM-HDF-10-NS
0.0597808	0.0170183	AM-HDF-10-NS
0.0601129	0.0171682	AM-HDF-10-NS
0.060445	0.0173181	AM-HDF-10-NS
0.0607772	0.017468	AM-HDF-10-NS
0.0611093	0.0176179	AM-HDF-10-NS
0.0614414	0.0177678	AM-HDF-10-NS
0.0617735	0.0179183	AM-HDF-10-NS
0.0621056	0.0180689	AM-HDF-10-NS
0.0624377	0.0182201	AM-HDF-10-NS
0.0627698	0.0183712	AM-HDF-10-NS
0.063102	0.0185224	AM-HDF-10-NS
0.0634341	0.0186742	AM-HDF-10-NS
0.0637662	0.0188261	AM-HDF-10-NS
0.0640983	0.0189779	AM-HDF-10-NS
0.0644304	0.0191304	AM-HDF-10-NS
0.0647625	0.0192829	AM-HDF-10-NS
0.0650947	0.019436	AM-HDF-10-NS
0.0654268	0.0195891	AM-HDF-10-NS
0.0657589	0.0197422	AM-HDF-10-NS
0.066091	0.019896	AM-HDF-10-NS
0.0664231	0.0200497	AM-HDF-10-NS
0.0667552	0.0202042	AM-HDF-10-NS
0.0670873	0.0203586	AM-HDF-10-NS
0.0674195	0.020513	AM-HDF-10-NS
0.0677516	0.020668	AM-HDF-10-NS
0.0680837	0.0208231	AM-HDF-10-NS
0.0684158	0.0209782	AM-HDF-10-NS
0.0687479	0.0211332	AM-HDF-10-NS
0.06908	0.0212889	AM-HDF-10-NS
0.0694122	0.0214446	AM-HDF-10-NS
0.0697443	0.0216003	AM-HDF-10-NS
0.0700764	0.0217567	AM-HDF-10-NS
0.0704085	0.021913	AM-HDF-10-NS
0.0707406	0.0220694	AM-HDF-10-NS
0.0710727	0.0222264	AM-HDF-10-NS
0.0714048	0.0223834	AM-HDF-10-NS
0.071737	0.0225404	AM-HDF-10-NS
0.0720691	0.0226974	AM-HDF-10-NS
0.0724012	0.022855	AM-HDF-10-NS
0.0727333	0.0230127	AM-HDF-10-NS
0.0730654	0.0231703	AM-HDF-10-NS
0.0733975	0.0233286	AM-HDF-10-NS
0.0737297	0.0234869	AM-HDF-10-NS
0.0740618	0.0236452	AM-HDF-10-NS
0.0743939	0.0238035	AM-HDF-10-NS
0.074726	0.0239624	AM-HDF-10-NS
0.0750581	0.0241213	AM-HDF-10-NS
0.0753902	0.0242809	AM-HDF-10-NS
0.0757224	0.0244405	AM-HDF-10-NS
0.0760545	0.0246007	AM-HDF-10-NS
0.0763866	0.024761	AM-HDF-10-NS
0.0767187	0.0249212	AM-HDF-10-NS
0.0770508	0.0250814	AM-HDF-10-NS
0.0773829	0.0252416	AM-HDF-10-NS
0.077715	0.0254025	AM-HDF-10-NS
0.0780472	0.0255634	AM-HDF-10-NS
0.0783793	0.0257243	AM-HDF-10-NS
0.0787114	0.0258858	AM-HDF-10-NS
0.0790435	0.0260479	AM-HDF-10-NS
0.0793756	0.0262108	AM-HDF-10-NS
0.0797077	0.0263736	AM-HDF-10-NS
0.0800399	0.0265364	AM-HDF-10-NS
0.080372	0.0266992	AM-HDF-10-NS
0.0807041	0.0268626	AM-HDF-10-NS
0.0810362	0.0270261	AM-HDF-10-NS
0.0813683	0.0271896	AM-HDF-10-NS
0.0817004	0.027353	AM-HDF-10-NS
0.0820325	0.0275165	AM-HDF-10-NS
0.0823647	0.0276799	AM-HDF-10-NS
0.0826968	0.0278434	AM-HDF-10-NS
0.0830289	0.0280068	AM-HDF-10-NS
0.083361	0.028171	AM-HDF-10-NS
0.0836931	0.0283357	AM-HDF-10-NS
0.0840252	0.0285005	AM-HDF-10-NS
0.0843574	0.0286652	AM-HDF-10-NS
0.0846895	0.02883	AM-HDF-10-NS
0.0850216	0.0289953	AM-HDF-10-NS
0.0853537	0.0291607	AM-HDF-10-NS
0.0856858	0.0293261	AM-HDF-10-NS
0.0860179	0.0294915	AM-HDF-10-NS
0.08635	0.0296569	AM-HDF-10-NS
0.0866822	0.029823	AM-HDF-10-NS
0.0870143	0.029989	AM-HDF-10-NS
0.0873464	0.0301551	AM-HDF-10-NS
0.0876785	0.0303211	AM-HDF-10-NS
0.0880106	0.0304871	AM-HDF-10-NS
0.0883427	0.0306538	AM-HDF-10-NS
0.0886749	0.0308205	AM-HDF-10-NS
0.089007	0.0309872	AM-HDF-10-NS
0.0893391	0.0311539	AM-HDF-10-NS
0.0896712	0.0313212	AM-HDF-10-NS
0.0900033	0.0314886	AM-HDF-10-NS
0.0903354	0.0316559	AM-HDF-10-NS
0.0906676	0.0318232	AM-HDF-10-NS
0.0909997	0.0319912	AM-HDF-10-NS
0.0913318	0.0321592	AM-HDF-10-NS
0.0916639	0.0323272	AM-HDF-10-NS
0.091996	0.0324952	AM-HDF-10-NS
0.0923281	0.0326631	AM-HDF-10-NS
0.0926602	0.0328318	AM-HDF-10-NS
0.0929924	0.0330004	AM-HDF-10-NS
0.0933245	0.033169	AM-HDF-10-NS
0.0936566	0.0333376	AM-HDF-10-NS
0.0939887	0.0335063	AM-HDF-10-NS
0.0943208	0.0336749	AM-HDF-10-NS
0.0946529	0.0338435	AM-HDF-10-NS
0.0949851	0.0340128	AM-HDF-10-NS
0.0953172	0.0341821	AM-HDF-10-NS
0.0956493	0.0343513	AM-HDF-10-NS
0.0959814	0.0345206	AM-HDF-10-NS
0.0963135	0.0346899	AM-HDF-10-NS
0.0966456	0.0348598	AM-HDF-10-NS
0.0969777	0.0350304	AM-HDF-10-NS
0.0973099	0.0352009	AM-HDF-10-NS
0.097642	0.0353715	AM-HDF-10-NS
0.0979741	0.0355421	AM-HDF-10-NS
0.0983062	0.0357126	AM-HDF-10-NS
0.0986383	0.0358832	AM-HDF-10-NS
0.0989704	0.0360544	AM-HDF-10-NS
0.0993026	0.0362256	AM-HDF-10-NS
0.0996347	0.0363968	AM-HDF-10-NS
0.0999668	0.036568	AM-HDF-10-NS
0.100299	0.0367392	AM-HDF-10-NS
0.100631	0.0369105	AM-HDF-10-NS
0.100963	0.0370817	AM-HDF-10-NS
0.101295	0.0372529	AM-HDF-10-NS
0.101627	0.0374241	AM-HDF-10-NS
0.101959	0.0375953	AM-HDF-10-NS
0.102292	0.0377665	AM-HDF-10-NS
0.102624	0.0379384	AM-HDF-10-NS
0.102956	0.0381102	AM-HDF-10-NS
0.103288	0.0382821	AM-HDF-10-NS
0.10362	0.0384539	AM-HDF-10-NS
0.103952	0.0386258	AM-HDF-10-NS
0.104284	0.0387976	AM-HDF-10-NS
0.104616	0.0389695	AM-HDF-10-NS
0.104949	0.039142	AM-HDF-10-NS
0.105281	0.0393145	AM-HDF-10-NS
0.105613	0.039487	AM-HDF-10-NS
0.105945	0.0396595	AM-HDF-10-NS
0.106277	0.0398327	AM-HDF-10-NS
0.106609	0.0400058	AM-HDF-10-NS
0.106941	0.040179	AM-HDF-10-NS
0.107273	0.0403521	AM-HDF-10-NS
0.107605	0.0405253	AM-HDF-10-NS
0.107938	0.0406991	AM-HDF-10-NS
0.10827	0.0408729	AM-HDF-10-NS
0.108602	0.0410466	AM-HDF-10-NS
0.108934	0.0412204	AM-HDF-10-NS
0.109266	0.0413942	AM-HDF-10-NS
0.109598	0.041568	AM-HDF-10-NS
0.10993	0.0417418	AM-HDF-10-NS
0.110262	0.0419156	AM-HDF-10-NS
0.110594	0.0420901	AM-HDF-10-NS
0.110927	0.0422645	AM-HDF-10-NS
0.111259	0.0424389	AM-HDF-10-NS
0.111591	0.0426134	AM-HDF-10-NS
0.111923	0.0427878	AM-HDF-10-NS
0.112255	0.0429623	AM-HDF-10-NS
0.112587	0.0431374	AM-HDF-10-NS
0.112919	0.0433124	AM-HDF-10-NS
0.113251	0.0434875	AM-HDF-10-NS
0.113584	0.0436626	AM-HDF-10-NS
0.113916	0.0438377	AM-HDF-10-NS
0.114248	0.0440128	AM-HDF-10-NS
0.11458	0.0441879	AM-HDF-10-NS
0.114912	0.044363	AM-HDF-10-NS
0.115244	0.0445381	AM-HDF-10-NS
0.115576	0.0447131	AM-HDF-10-NS
0.115908	0.0448882	AM-HDF-10-NS
0.11624	0.045064	AM-HDF-10-NS
0.116573	0.0452397	AM-HDF-10-NS
0.116905	0.0454161	AM-HDF-10-NS
0.117237	0.0455925	AM-HDF-10-NS
0.117569	0.0457688	AM-HDF-10-NS
0.117901	0.0459452	AM-HDF-10-NS
0.118233	0.0461216	AM-HDF-10-NS
0.118565	0.046298	AM-HDF-10-NS
0.118897	0.0464744	AM-HDF-10-NS
0.119229	0.0466507	AM-HDF-10-NS
0.119562	0.0468271	AM-HDF-10-NS
0.119894	0.0470041	AM-HDF-10-NS
0.120226	0.0471812	AM-HDF-10-NS
0.120558	0.0473582	AM-HDF-10-NS
0.12089	0.0475352	AM-HDF-10-NS
0.121222	0.0477122	AM-HDF-10-NS
0.121554	0.0478893	AM-HDF-10-NS
0.121886	0.0480663	AM-HDF-10-NS
0.122219	0.0482433	AM-HDF-10-NS
0.122551	0.048421	AM-HDF-10-NS
0.122883	0.0485987	AM-HDF-10-NS
0.123215	0.0487763	AM-HDF-10-NS
0.123547	0.048954	AM-HDF-10-NS
0.123879	0.0491317	AM-HDF-10-NS
0.124211	0.04931	AM-HDF-10-NS
0.124543	0.0494883	AM-HDF-10-NS
0.124875	0.0496673	AM-HDF-10-NS
0.125208	0.0498462	AM-HDF-10-NS
0.12554	0.0500258	AM-HDF-10-NS
0.125872	0.0502055	AM-HDF-10-NS
0.126204	0.0503851	AM-HDF-10-NS
0.126536	0.0505647	AM-HDF-10-NS
0.126868	0.0507443	AM-HDF-10-NS
0.1272	0.0509239	AM-HDF-10-NS
0.127532	0.0511035	AM-HDF-10-NS
0.127864	0.0512831	AM-HDF-10-NS
0.128197	0.0514627	AM-HDF-10-NS
0.128529	0.051643	AM-HDF-10-NS
0.128861	0.0518232	AM-HDF-10-NS
0.129193	0.0520035	AM-HDF-10-NS
0.129525	0.0521837	AM-HDF-10-NS
0.129857	0.052364	AM-HDF-10-NS
0.130189	0.0525443	AM-HDF-10-NS
0.130521	0.0527245	AM-HDF-10-NS
0.130854	0.0529048	AM-HDF-10-NS
0.131186	0.0530857	AM-HDF-10-NS
0.131518	0.0532666	AM-HDF-10-NS
0.13185	0.0534475	AM-HDF-10-NS
0.132182	0.0536284	AM-HDF-10-NS
0.132514	0.0538093	AM-HDF-10-NS
0.132846	0.0539902	AM-HDF-10-NS
0.133178	0.0541711	AM-HDF-10-NS
0.13351	0.054352	AM-HDF-10-NS
0.133843	0.0545329	AM-HDF-10-NS
0.134175	0.0547138	AM-HDF-10-NS
0.134507	0.0548953	AM-HDF-10-NS
0.134839	0.0550769	AM-HDF-10-NS
0.135171	0.0552584	AM-HDF-10-NS
0.135503	0.05544	AM-HDF-10-NS
0.135835	0.0556215	AM-HDF-10-NS
0.136167	0.0558031	AM-HDF-10-NS
0.1365	0.0559846	AM-HDF-10-NS
0.136832	0.0561668	AM-HDF-10-NS
0.137164	0.056349	AM-HDF-10-NS
0.137496	0.0565312	AM-HDF-10-NS
0.137828	0.0567134	AM-HDF-10-NS
0.13816	0.0568956	AM-HDF-10-NS
0.138492	0.0570778	AM-HDF-10-NS
0.138824	0.05726	AM-HDF-10-NS
0.139156	0.0574422	AM-HDF-10-NS
0.139489	0.057625	AM-HDF-10-NS
0.139821	0.0578079	AM-HDF-10-NS
0.140153	0.0579907	AM-HDF-10-NS
0.140485	0.0581735	AM-HDF-10-NS
0.140817	0.0583564	AM-HDF-10-NS
0.141149	0.0585392	AM-HDF-10-NS
0.141481	0.0587221	AM-HDF-10-NS
0.141813	0.0589049	AM-HDF-10-NS
0.142145	0.0590877	AM-HDF-10-NS
0.142478	0.0592712	AM-HDF-10-NS
0.14281	0.0594547	AM-HDF-10-NS
0.143142	0.0596382	AM-HDF-10-NS
0.143474	0.0598217	AM-HDF-10-NS
0.143806	0.0600052	AM-HDF-10-NS
0.144138	0.0601887	AM-HDF-10-NS
0.14447	0.0603721	AM-HDF-10-NS
0.144802	0.0605556	AM-HDF-10-NS
0.145135	0.0607391	AM-HDF-10-NS
0.145467	0.0609232	AM-HDF-10-NS
0.145799	0.0611074	AM-HDF-10-NS
0.146131	0.0612915	AM-HDF-10-NS
0.146463	0.0614763	AM-HDF-10-NS
0.146795	0.0616611	AM-HDF-10-NS
0.147127	0.0618458	AM-HDF-10-NS
0.147459	0.0620306	AM-HDF-10-NS
0.147791	0.0622154	AM-HDF-10-NS
0.148124	0.0624002	AM-HDF-10-NS
0.148456	0.062585	AM-HDF-10-NS
0.148788	0.0627697	AM-HDF-10-NS
0.14912	0.0629545	AM-HDF-10-NS
0.149452	0.0631393	AM-HDF-10-NS
0.149784	0.0633247	AM-HDF-10-NS
0.150116	0.0635101	AM-HDF-10-NS
0.150448	0.0636956	AM-HDF-10-NS
0.15078	0.063881	AM-HDF-10-NS
0.151113	0.0640664	AM-HDF-10-NS
0.151445	0.0642518	AM-HDF-10-NS
0.151777	0.0644386	AM-HDF-10-NS
0.152109	0.0646253	AM-HDF-10-NS
0.152441	0.064812	AM-HDF-10-NS
0.152773	0.0649987	AM-HDF-10-NS
0.153105	0.0651854	AM-HDF-10-NS
0.153437	0.0653721	AM-HDF-10-NS
0.15377	0.0655589	AM-HDF-10-NS
0.154102	0.0657456	AM-HDF-10-NS
0.154434	0.0659329	AM-HDF-10-NS
0.154766	0.0661203	AM-HDF-10-NS
0.155098	0.0663077	AM-HDF-10-NS
0.15543	0.066495	AM-HDF-10-NS
0.155762	0.066683	AM-HDF-10-NS
0.156094	0.066871	AM-HDF-10-NS
0.156426	0.0670591	AM-HDF-10-NS
0.156759	0.0672471	AM-HDF-10-NS
0.157091	0.0674351	AM-HDF-10-NS
0.157423	0.0676231	AM-HDF-10-NS
0.157755	0.0678111	AM-HDF-10-NS
0.158087	0.0679997	AM-HDF-10-NS
0.158419	0.0681884	AM-HDF-10-NS
0.158751	0.0683771	AM-HDF-10-NS
0.159083	0.0685657	AM-HDF-10-NS
0.159415	0.0687544	AM-HDF-10-NS
0.159748	0.068943	AM-HDF-10-NS
0.16008	0.0691317	AM-HDF-10-NS
0.160412	0.069321	AM-HDF-10-NS
0.160744	0.0695103	AM-HDF-10-NS
0.161076	0.0696996	AM-HDF-10-NS
0.161408	0.0698889	AM-HDF-10-NS
0.16174	0.0700782	AM-HDF-10-NS
0.162072	0.0702681	AM-HDF-10-NS
0.162405	0.0704581	AM-HDF-10-NS
0.162737	0.070648	AM-HDF-10-NS
0.163069	0.070838	AM-HDF-10-NS
0.163401	0.0710279	AM-HDF-10-NS
0.163733	0.0712179	AM-HDF-10-NS
0.164065	0.0714078	AM-HDF-10-NS
0.164397	0.0715978	AM-HDF-10-NS
0.164729	0.0717877	AM-HDF-10-NS
0.165061	0.0719783	AM-HDF-10-NS
0.165394	0.0721689	AM-HDF-10-NS
0.165726	0.0723595	AM-HDF-10-NS
0.166058	0.0725501	AM-HDF-10-NS
0.16639	0.0727407	AM-HDF-10-NS
0.166722	0.0729313	AM-HDF-10-NS
0.167054	0.0731219	AM-HDF-10-NS
0.167386	0.0733124	AM-HDF-10-NS
0.167718	0.073503	AM-HDF-10-NS
0.16805	0.0736936	AM-HDF-10-NS
0.168383	0.0738849	AM-HDF-10-NS
0.168715	0.0740761	AM-HDF-10-NS
0.169047	0.0742673	AM-HDF-10-NS
0.169379	0.0744586	AM-HDF-10-NS
0.169711	0.0746498	AM-HDF-10-NS
0.170043	0.0748411	AM-HDF-10-NS
0.170375	0.0750323	AM-HDF-10-NS
0.170707	0.0752242	AM-HDF-10-NS
0.17104	0.0754161	AM-HDF-10-NS
0.171372	0.075608	AM-HDF-10-NS
0.171704	0.0757998	AM-HDF-10-NS
0.172036	0.0759917	AM-HDF-10-NS
0.172368	0.0761836	AM-HDF-10-NS
0.1727	0.0763761	AM-HDF-10-NS
0.173032	0.0765687	AM-HDF-10-NS
0.173364	0.0767612	AM-HDF-10-NS
0.173696	0.0769537	AM-HDF-10-NS
0.174029	0.0771463	AM-HDF-10-NS
0.174361	0.0773394	AM-HDF-10-NS
0.174693	0.0775326	AM-HDF-10-NS
0.175025	0.0777258	AM-HDF-10-NS
0.175357	0.077919	AM-HDF-10-NS
0.175689	0.0781122	AM-HDF-10-NS
0.176021	0.0783053	AM-HDF-10-NS
0.176353	0.0784985	AM-HDF-10-NS
0.176685	0.0786917	AM-HDF-10-NS
0.177018	0.0788849	AM-HDF-10-NS
0.17735	0.079078	AM-HDF-10-NS
0.177682	0.0792712	AM-HDF-10-NS
0.178014	0.079465	AM-HDF-10-NS
0.178346	0.0796589	AM-HDF-10-NS
0.178678	0.0798527	AM-HDF-10-NS
0.17901	0.0800465	AM-HDF-10-NS
0.179342	0.0802403	AM-HDF-10-NS
0.179675	0.0804342	AM-HDF-10-NS
0.180007	0.080628	AM-HDF-10-NS
0.180339	0.0808218	AM-HDF-10-NS
0.180671	0.0810156	AM-HDF-10-NS
0.181003	0.0812101	AM-HDF-10-NS
0.181335	0.0814046	AM-HDF-10-NS
0.181667	0.081599	AM-HDF-10-NS
0.181999	0.0817935	AM-HDF-10-NS
0.182331	0.0819886	AM-HDF-10-NS
0.182664	0.0821837	AM-HDF-10-NS
0.182996	0.0823789	AM-HDF-10-NS
0.183328	0.082574	AM-HDF-10-NS
0.18366	0.0827691	AM-HDF-10-NS
0.183992	0.0829642	AM-HDF-10-NS
0.184324	0.0831593	AM-HDF-10-NS
0.184656	0.0833544	AM-HDF-10-NS
0.184988	0.0835496	AM-HDF-10-NS
0.18532	0.0837447	AM-HDF-10-NS
0.185653	0.0839398	AM-HDF-10-NS
0.185985	0.0841349	AM-HDF-10-NS
0.186317	0.08433	AM-HDF-10-NS
0.186649	0.0845258	AM-HDF-10-NS
0.186981	0.0847215	AM-HDF-10-NS
0.187313	0.0849173	AM-HDF-10-NS
0.187645	0.0851131	AM-HDF-10-NS
0.187977	0.0853088	AM-HDF-10-NS
0.18831	0.0855046	AM-HDF-10-NS
0.188642	0.085701	AM-HDF-10-NS
0.188974	0.0858974	AM-HDF-10-NS
0.189306	0.0860938	AM-HDF-10-NS
0.189638	0.0862902	AM-HDF-10-NS
0.18997	0.0864866	AM-HDF-10-NS
0.190302	0.086683	AM-HDF-10-NS
0.190634	0.0868794	AM-HDF-10-NS
0.190966	0.0870758	AM-HDF-10-NS
0.191299	0.0872729	AM-HDF-10-NS
0.191631	0.08747	AM-HDF-10-NS
0.191963	0.087667	AM-HDF-10-NS
0.192295	0.0878641	AM-HDF-10-NS
0.192627	0.0880611	AM-HDF-10-NS
0.192959	0.0882582	AM-HDF-10-NS
0.193291	0.0884552	AM-HDF-10-NS
0.193623	0.0886523	AM-HDF-10-NS
0.193955	0.0888493	AM-HDF-10-NS
0.194288	0.089047	AM-HDF-10-NS
0.19462	0.0892447	AM-HDF-10-NS
0.194952	0.0894424	AM-HDF-10-NS
0.195284	0.0896401	AM-HDF-10-NS
0.195616	0.0898378	AM-HDF-10-NS
0.195948	0.0900355	AM-HDF-10-NS
0.19628	0.0902332	AM-HDF-10-NS
0.196612	0.0904309	AM-HDF-10-NS
0.196945	0.0906293	AM-HDF-10-NS
0.197277	0.0908276	AM-HDF-10-NS
0.197609	0.091026	AM-HDF-10-NS
0.197941	0.0912243	AM-HDF-10-NS
0.198273	0.0914227	AM-HDF-10-NS
0.198605	0.0916217	AM-HDF-10-NS
