TOTAL_BASES	EXPECTED_COVERED_BASES	LOWER_95%CI	UPPER_95%CI
0	0	0	0
100000000.0	88675245.0	88581346.5	88769243.0
200000000.0	167122855.0	166953077.4	167292805.3
300000000.0	237624792.2	237393548.2	237856261.6
400000000.0	301442651.0	301160131.1	301725435.9
500000000.0	359539430.4	359212184.3	359866974.7
600000000.0	412675434.5	412307432.4	413043765.2
700000000.0	461486490.9	461077494.6	461895850.1
800000000.0	506468480.4	506013997.0	506923372.0
900000000.0	548076938.5	547566150.8	548588202.6
1000000000.0	586683975.6	586097979.0	587270558.0
1100000000.0	622579921.9	621891201.0	623269405.5
1200000000.0	656082604.7	655256380.3	656909870.8
1300000000.0	687404747.0	686401581.2	688409379.0
1400000000.0	716735020.9	715513500.0	717958627.3
1500000000.0	744289386.6	742808171.0	745773555.8
1600000000.0	770220240.2	768439405.0	772005202.4
1700000000.0	794646557.9	792528414.0	796770362.7
1800000000.0	817710552.8	815220137.9	820208575.6
1900000000.0	839545434.4	836650793.4	842450090.2
2000000000.0	860258395.0	856930718.1	863598994.1
2100000000.0	879884837.9	876098496.0	883687543.7
2200000000.0	898512540.1	894245042.5	902800402.9
2300000000.0	916227016.6	911458910.6	921020065.8
2400000000.0	933096621.0	927811349.8	938411999.8
2500000000.0	949179589.8	943363320.7	955031718.8
2600000000.0	964512162.1	958153597.5	970912923.8
2700000000.0	979185781.2	972275957.8	986144711.7
2800000000.0	993213716.2	985745804.3	1000738204.2
2900000000.0	1006639128.6	998608232.2	1014734610.3
3000000000.0	1019503499.3	1010906462.7	1028173647.6
3100000000.0	1031841295.3	1022676519.5	1041088201.7
3200000000.0	1043684215.0	1033951485.2	1053508560.3
3300000000.0	1055061461.1	1044761785.5	1065462675.0
3400000000.0	1065999981.4	1055135443.1	1076976389.9
3500000000.0	1076524682.8	1065098303.9	1088073643.8
3600000000.0	1086656008.5	1074671627.1	1098774035.7
3700000000.0	1096414020.2	1083876177.9	1109096895.2
3800000000.0	1105822314.5	1092736156.0	1119065187.4
3900000000.0	1114899356.1	1101270538.7	1128696837.4
4000000000.0	1123662332.3	1109496945.3	1138008574.4
4100000000.0	1132127262.1	1117431754.7	1147016032.3
4200000000.0	1140309093.4	1125090211.1	1155733838.7
4300000000.0	1148221791.2	1132486518.9	1164175696.4
4400000000.0	1155878417.0	1139633929.3	1172354455.7
4500000000.0	1163291200.7	1146544817.7	1180282180.6
4600000000.0	1170464727.8	1153223877.4	1187963331.3
4700000000.0	1177412227.1	1159684410.0	1195411045.2
4800000000.0	1184148255.0	1165941014.7	1202639818.1
4900000000.0	1190682318.3	1172003216.1	1209659123.4
5000000000.0	1197023362.6	1177879955.1	1216477896.9
5100000000.0	1203179813.2	1183579632.8	1223104574.3
5200000000.0	1209159612.3	1189110150.5	1229547126.0
5300000000.0	1214978412.0	1194487104.0	1235821246.3
5400000000.0	1220638804.4	1199713018.5	1241929584.7
5500000000.0	1226143722.3	1204790749.5	1247875142.2
5600000000.0	1231499483.8	1209726528.3	1253664314.2
5700000000.0	1236712069.1	1214526241.5	1259303166.6
5800000000.0	1241787143.2	1219195453.9	1264797456.4
5900000000.0	1246730076.0	1223739430.5	1270152651.5
6000000000.0	1251545961.6	1228163156.6	1275373948.1
6100000000.0	1256239635.4	1232471355.6	1280466287.9
6200000000.0	1260815690.8	1236668506.3	1285434373.1
6300000000.0	1265278493.5	1240758858.7	1290282680.7
6400000000.0	1269632196.2	1244746448.0	1295015475.9
6500000000.0	1273880750.8	1248635108.3	1299636824.6
6600000000.0	1278027920.7	1252428485.2	1304150604.5
6700000000.0	1282077291.8	1256130046.5	1308560516.2
6800000000.0	1286032282.9	1259743093.8	1312870092.9
6900000000.0	1289896155.3	1263270771.8	1317082709.9
7000000000.0	1293672021.9	1266716077.7	1321201593.4
7100000000.0	1297362855.2	1270081869.7	1325229828.1
7200000000.0	1300971495.4	1273370875.1	1329170365.7
7300000000.0	1304500657.6	1276585697.5	1333026031.2
7400000000.0	1307952938.8	1279728824.0	1336799529.9
7500000000.0	1311334420.1	1282806226.7	1340497049.1
7600000000.0	1314644159.9	1285816858.6	1344117753.3
7700000000.0	1317884136.6	1288762593.9	1347663724.8
7800000000.0	1321056533.3	1291645513.1	1351137248.2
7900000000.0	1324163442.6	1294467608.3	1354540516.4
8000000000.0	1327206871.6	1297230788.3	1357875634.7
8100000000.0	1330188746.4	1299936882.6	1361144625.3
8200000000.0	1333110915.7	1302587645.5	1364349431.5
8300000000.0	1335975155.2	1305184760.1	1367491921.3
8400000000.0	1338783170.5	1307729841.8	1370573891.0
8500000000.0	1341536601.3	1310224441.6	1373597068.9
8600000000.0	1344237023.8	1312670049.4	1376563118.0
8700000000.0	1346885954.3	1315068096.9	1379473639.5
8800000000.0	1349484851.7	1317419960.5	1382330175.2
8900000000.0	1352035120.3	1319726963.9	1385134210.8
9000000000.0	1354538112.5	1321990380.5	1387887177.8
9100000000.0	1356995130.8	1324211436.1	1390590456.3
9200000000.0	1359405906.2	1326389786.7	1393243853.5
9300000000.0	1361772242.1	1328527162.6	1395849246.9
9400000000.0	1364096262.8	1330625616.0	1398408832.6
9500000000.0	1366379093.3	1332686202.0	1400923806.2
9600000000.0	1368621819.0	1334709937.9	1403395322.3
9700000000.0	1370825487.6	1336697804.9	1405824495.8
9800000000.0	1372991110.7	1338650749.4	1408212404.0
9900000000.0	1375119664.9	1340569684.9	1410560088.1
10000000000.0	1377212094.1	1342455493.2	1412868554.4
10100000000.0	1379269310.1	1344309026.0	1415138776.2
10200000000.0	1381292194.5	1346131105.7	1417371694.7
10300000000.0	1383281599.6	1347922527.3	1419568220.7
10400000000.0	1385238349.6	1349684059.0	1421729235.5
10500000000.0	1387163242.2	1351416443.5	1423855592.2
10600000000.0	1389057048.9	1353120399.2	1425948117.0
10700000000.0	1390920516.9	1354796620.9	1428007609.8
10800000000.0	1392754369.4	1356445781.0	1430034845.9
10900000000.0	1394559306.8	1358068530.4	1432030576.2
11000000000.0	1396336007.6	1359665499.1	1433995528.7
11100000000.0	1398085129.4	1361237297.2	1435930409.1
11200000000.0	1399807309.4	1362784515.9	1437835901.8
11300000000.0	1401503165.2	1364307727.7	1439712670.5
11400000000.0	1403173295.8	1365807487.7	1441561359.1
11500000000.0	1404818282.3	1367284333.8	1443382592.5
11600000000.0	1406438688.2	1368738787.7	1445176977.2
11700000000.0	1408035683.7	1370171978.4	1446945725.0
11800000000.0	1409609281.3	1371583878.6	1448688889.5
11900000000.0	1411159885.0	1372974853.2	1450406914.8
12000000000.0	1412687995.0	1374345364.4	1452100340.2
12100000000.0	1414194097.3	1375695860.8	1453769689.7
12200000000.0	1415678663.9	1377026778.1	1455415472.8
12300000000.0	1417142153.5	1378338539.5	1457038184.6
12400000000.0	1418585011.8	1379631555.7	1458638306.3
12500000000.0	1420007672.0	1380906226.2	1460216306.0
12600000000.0	1421410555.3	1382162938.9	1461772639.0
12700000000.0	1422794071.2	1383402070.9	1463307748.1
12800000000.0	1424158618.1	1384623989.0	1464822064.1
12900000000.0	1425504583.4	1385829049.6	1466316006.3
13000000000.0	1426832344.1	1387017599.4	1467789982.8
13100000000.0	1428142267.1	1388189975.7	1469244390.8
13200000000.0	1429434709.5	1389346506.6	1470679617.3
13300000000.0	1430710018.7	1390487511.5	1472096038.8
13400000000.0	1431968533.4	1391613301.1	1473494022.3
13500000000.0	1433210583.0	1392724178.1	1474873925.3
13600000000.0	1434436488.7	1393820436.8	1476236095.9
13700000000.0	1435646563.0	1394902364.3	1477580873.6
13800000000.0	1436841110.8	1395970239.8	1478908589.1
13900000000.0	1438020429.0	1397024335.6	1480219564.9
14000000000.0	1439184806.9	1398064916.8	1481514115.3
14100000000.0	1440334526.7	1399092241.9	1482792547.0
14200000000.0	1441469863.5	1400106562.7	1484055158.9
14300000000.0	1442591085.5	1401108124.7	1485302242.7
14400000000.0	1443698454.2	1402097167.3	1486534082.9
14500000000.0	1444792224.9	1403073924.0	1487750957.0
14600000000.0	1445872646.5	1404038622.3	1488953136.1
14700000000.0	1446939961.9	1404991484.3	1490140884.6
14800000000.0	1447994408.2	1405932726.7	1491314460.6
14900000000.0	1449036216.6	1406862560.9	1492474116.1
15000000000.0	1450065613.1	1407781193.0	1493620097.2
15100000000.0	1451082818.2	1408688824.5	1494752644.1
15200000000.0	1452088047.1	1409585651.8	1495871991.7
15300000000.0	1453081510.2	1410471866.9	1496978369.2
15400000000.0	1454063412.7	1411347657.1	1498072000.6
15500000000.0	1455033955.4	1412213205.4	1499153104.8
15600000000.0	1455993334.3	1413068690.4	1500221895.7
15700000000.0	1456941740.8	1413914286.8	1501278582.3
15800000000.0	1457879362.1	1414750165.1	1502323369.1
15900000000.0	1458806381.2	1415576491.9	1503356455.8
16000000000.0	1459722976.8	1416393430.2	1504378037.7
16100000000.0	1460629323.9	1417201139.0	1505388305.9
16200000000.0	1461525593.3	1417999774.1	1506387447.2
16300000000.0	1462411952.1	1418789487.4	1507375644.3
16400000000.0	1463288564.0	1419570427.8	1508353076.0
16500000000.0	1464155588.7	1420342740.8	1509319917.1
16600000000.0	1465013182.6	1421106568.4	1510276338.8
16700000000.0	1465861498.9	1421862050.0	1511222508.6
16800000000.0	1466700687.3	1422609321.5	1512158590.2
16900000000.0	1467530894.3	1423348516.2	1513084744.2
17000000000.0	1468352263.3	1424079764.4	1514001127.6
17100000000.0	1469164934.7	1424803193.5	1514907894.0
17200000000.0	1469969045.9	1425518928.4	1515805194.0
17300000000.0	1470764731.5	1426227091.2	1516693175.1
17400000000.0	1471552123.2	1426927801.5	1517571981.6
17500000000.0	1472331350.0	1427621176.3	1518441754.9
17600000000.0	1473102538.3	1428307330.4	1519302633.4
17700000000.0	1473865811.8	1428986375.9	1520154753.0
17800000000.0	1474621291.8	1429658422.8	1520998246.5
17900000000.0	1475369096.9	1430323578.7	1521833244.2
18000000000.0	1476109343.6	1430981949.3	1522659873.8
18100000000.0	1476842145.9	1431633637.7	1523478260.5
18200000000.0	1477567615.5	1432278745.3	1524288526.7
18300000000.0	1478285862.0	1432917371.2	1525090792.8
18400000000.0	1478996992.6	1433549612.8	1525885176.6
18500000000.0	1479701112.6	1434175565.3	1526671793.7
18600000000.0	1480398325.2	1434795322.0	1527450757.4
18700000000.0	1481088731.5	1435408974.6	1528222178.7
18800000000.0	1481772430.7	1436016612.9	1528986166.8
18900000000.0	1482448907.5	1436617712.6	1529742216.1
19000000000.0	1483116301.7	1437210405.3	1530488477.0
19100000000.0	1483777298.3	1437797366.0	1531227642.5
19200000000.0	1484431988.9	1438378677.3	1531959813.2
19300000000.0	1485080463.3	1438954420.5	1532685087.9
19400000000.0	1485722809.6	1439524675.3	1533403563.6
19500000000.0	1486359114.2	1440089519.6	1534115335.4
19600000000.0	1486989462.0	1440649030.2	1534820496.6
19700000000.0	1487613936.2	1441203282.4	1535519138.9
19800000000.0	1488232618.6	1441752349.8	1536211352.2
19900000000.0	1488845589.3	1442296305.0	1536897224.9
20000000000.0	1489452927.1	1442835219.0	1537576843.6
20100000000.0	1490054709.2	1443369161.6	1538250293.5
20200000000.0	1490651011.6	1443898201.3	1538917658.1
20300000000.0	1491241908.8	1444422405.2	1539579019.6
20400000000.0	1491827473.9	1444941839.6	1540234458.5
20500000000.0	1492407778.7	1445456569.0	1540884054.0
20600000000.0	1492982893.8	1445966657.3	1541527883.8
20700000000.0	1493552888.6	1446472166.9	1542166024.5
20800000000.0	1494117831.1	1446973159.1	1542798551.0
20900000000.0	1494677788.2	1447469694.4	1543425537.1
21000000000.0	1495232825.5	1447961831.8	1544047055.2
21100000000.0	1495783007.7	1448449629.7	1544663176.5
21200000000.0	1496328398.1	1448933145.1	1545273971.1
21300000000.0	1496869059.1	1449412434.2	1545879507.6
21400000000.0	1497405051.9	1449887552.2	1546479853.7
21500000000.0	1497936436.8	1450358553.3	1547075075.7
21600000000.0	1498463272.8	1450825490.8	1547665239.0
21700000000.0	1498985618.3	1451288417.1	1548250407.9
21800000000.0	1499503530.2	1451747383.7	1548830645.3
21900000000.0	1500017064.9	1452202441.1	1549406013.4
22000000000.0	1500526277.5	1452653639.1	1549976573.2
22100000000.0	1501031222.5	1453101026.6	1550542384.6
22200000000.0	1501531953.2	1453544651.6	1551103506.8
22300000000.0	1502028522.2	1453984561.6	1551659997.7
22400000000.0	1502520981.1	1454420802.8	1552211914.5
22500000000.0	1503009380.9	1454853421.1	1552759313.2
22600000000.0	1503493771.3	1455282461.3	1553302249.2
22700000000.0	1503974201.7	1455707967.8	1553840776.7
22800000000.0	1504450720.4	1456129984.0	1554374949.3
22900000000.0	1504923374.9	1456548552.6	1554904819.5
23000000000.0	1505392212.0	1456963715.8	1555430439.0
23100000000.0	1505857278.0	1457375514.9	1555951858.9
23200000000.0	1506318617.9	1457783990.7	1556469129.2
23300000000.0	1506776276.5	1458189183.3	1556982299.3
23400000000.0	1507230297.6	1458591132.0	1557491417.7
23500000000.0	1507680724.5	1458989875.8	1557996532.2
23600000000.0	1508127599.6	1459385452.7	1558497689.8
23700000000.0	1508570964.7	1459777900.4	1558994936.9
23800000000.0	1509010861.2	1460167255.8	1559488319.0
23900000000.0	1509447329.4	1460553555.4	1559977880.9
24000000000.0	1509880409.4	1460936835.0	1560463667.0
24100000000.0	1510310140.4	1461317129.8	1560945720.6
24200000000.0	1510736561.2	1461694474.7	1561424084.7
24300000000.0	1511159709.8	1462068903.9	1561898801.4
24400000000.0	1511579623.7	1462440450.9	1562369912.3
24500000000.0	1511996340.0	1462809148.9	1562837458.2
24600000000.0	1512409894.9	1463175030.6	1563301479.6
24700000000.0	1512820324.4	1463538128.2	1563762016.0
24800000000.0	1513227663.7	1463898473.3	1564219106.6
24900000000.0	1513631947.5	1464256097.0	1564672789.9
25000000000.0	1514033210.2	1464611030.2	1565123103.9
25100000000.0	1514431485.5	1464963303.0	1565570086.0
25200000000.0	1514826806.6	1465312945.3	1566013772.9
25300000000.0	1515219206.3	1465659986.4	1566454201.0
25400000000.0	1515608716.7	1466004455.3	1566891406.1
25500000000.0	1515995369.8	1466346380.4	1567325423.4
25600000000.0	1516379196.9	1466685789.8	1567756287.6
25700000000.0	1516760228.7	1467022711.1	1568184032.9
25800000000.0	1517138495.8	1467357171.8	1568608693.1
25900000000.0	1517514028.1	1467689198.5	1569030301.5
26000000000.0	1517886855.2	1468018817.8	1569448890.8
26100000000.0	1518257006.2	1468346055.8	1569864493.3
26200000000.0	1518624509.8	1468670938.2	1570277140.8
26300000000.0	1518989394.2	1468993490.3	1570686864.9
26400000000.0	1519351687.5	1469313737.2	1571093696.3
26500000000.0	1519711417.1	1469631703.4	1571497665.7
26600000000.0	1520068610.1	1469947413.2	1571898803.2
26700000000.0	1520423293.3	1470260890.6	1572297138.3
26800000000.0	1520775493.0	1470572159.1	1572692700.4
26900000000.0	1521125235.2	1470881242.1	1573085518.3
27000000000.0	1521472545.5	1471188162.5	1573475620.4
27100000000.0	1521817449.2	1471492942.8	1573863034.9
27200000000.0	1522159971.3	1471795605.5	1574247789.4
27300000000.0	1522500136.3	1472096172.4	1574629911.2
27400000000.0	1522837968.5	1472394665.4	1575009427.2
27500000000.0	1523173491.8	1472691105.7	1575386363.9
27600000000.0	1523506729.8	1472985514.5	1575760747.7
27700000000.0	1523837705.7	1473277912.6	1576132604.3
27800000000.0	1524166442.5	1473568320.6	1576501959.2
27900000000.0	1524492962.8	1473856758.6	1576868837.6
28000000000.0	1524817289.1	1474143246.7	1577233264.3
28100000000.0	1525139443.2	1474427804.6	1577595263.8
28200000000.0	1525459447.1	1474710451.7	1577954860.2
28300000000.0	1525777322.0	1474991207.2	1578312077.4
28400000000.0	1526093089.3	1475270090.0	1578666939.0
28500000000.0	1526406769.8	1475547118.9	1579019468.1
28600000000.0	1526718384.1	1475822312.1	1579369687.7
28700000000.0	1527027952.5	1476095688.0	1579717620.4
28800000000.0	1527335495.2	1476367264.5	1580063288.5
28900000000.0	1527641032.0	1476637059.2	1580406714.1
29000000000.0	1527944582.4	1476905089.7	1580747918.8
29100000000.0	1528246165.7	1477171373.2	1581086924.2
29200000000.0	1528545801.0	1477435926.7	1581423751.5
29300000000.0	1528843507.1	1477698767.0	1581758421.5
29400000000.0	1529139302.6	1477959910.8	1582090955.0
29500000000.0	1529433205.8	1478219374.4	1582421372.3
29600000000.0	1529725234.8	1478477173.9	1582749693.6
29700000000.0	1530015407.5	1478733325.4	1583075938.7
29800000000.0	1530303741.5	1478987844.5	1583400127.3
29900000000.0	1530590254.3	1479240746.9	1583722278.8
30000000000.0	1530874963.0	1479492047.9	1584042412.2
30100000000.0	1531157884.6	1479741762.6	1584360546.5
30200000000.0	1531439036.0	1479989906.1	1584676700.4
30300000000.0	1531718433.6	1480236493.0	1584990892.2
30400000000.0	1531996093.8	1480481538.1	1585303140.3
30500000000.0	1532272032.8	1480725055.7	1585613462.5
30600000000.0	1532546266.6	1480967060.1	1585921876.7
30700000000.0	1532818810.8	1481207565.3	1586228400.3
30800000000.0	1533089681.1	1481446585.3	1586533050.7
30900000000.0	1533358892.9	1481684133.6	1586835845.1
31000000000.0	1533626461.2	1481920224.0	1587136800.3
31100000000.0	1533892401.2	1482154869.8	1587435933.0
31200000000.0	1534156727.6	1482388084.1	1587733259.7
31300000000.0	1534419455.1	1482619880.1	1588028796.8
31400000000.0	1534680598.2	1482850270.6	1588322560.3
31500000000.0	1534940171.0	1483079268.5	1588614566.2
31600000000.0	1535198187.9	1483306886.2	1588904830.2
31700000000.0	1535454662.6	1483533136.3	1589193367.7
31800000000.0	1535709609.0	1483758030.9	1589480194.3
31900000000.0	1535963040.8	1483981582.4	1589765325.0
32000000000.0	1536214971.3	1484203802.6	1590048774.9
32100000000.0	1536465413.9	1484424703.4	1590330558.7
32200000000.0	1536714381.6	1484644296.6	1590610691.2
32300000000.0	1536961887.6	1484862593.6	1590889186.7
32400000000.0	1537209142.3	1485080803.1	1591167256.5
32500000000.0	1537455019.9	1485297798.3	1591443777.0
32600000000.0	1537699467.3	1485513524.9	1591718696.6
32700000000.0	1537942497.0	1485727994.1	1591992029.2
32800000000.0	1538184121.4	1485941216.8	1592263788.4
32900000000.0	1538424352.5	1486153203.8	1592533987.9
33000000000.0	1538663202.4	1486363965.9	1592802640.9
33100000000.0	1538900682.9	1486573513.7	1593069760.8
33200000000.0	1539136805.9	1486781857.5	1593335360.7
33300000000.0	1539371582.8	1486989007.8	1593599453.3
33400000000.0	1539605025.3	1487194974.8	1593862051.7
33500000000.0	1539837144.5	1487399768.6	1594123168.3
33600000000.0	1540067951.8	1487603399.2	1594382815.8
33700000000.0	1540297458.3	1487805876.4	1594641006.4
33800000000.0	1540525674.9	1488007210.1	1594897752.4
33900000000.0	1540752612.4	1488207409.9	1595153065.8
34000000000.0	1540978281.6	1488406485.4	1595406958.8
34100000000.0	1541202693.0	1488604446.0	1595659442.9
34200000000.0	1541425857.3	1488801301.0	1595910530.1
34300000000.0	1541647784.6	1488997059.7	1596160231.7
34400000000.0	1541868485.4	1489191731.2	1596408559.3
34500000000.0	1542087969.6	1489385324.6	1596655524.1
34600000000.0	1542306247.5	1489577848.8	1596901137.4
34700000000.0	1542523328.8	1489769312.5	1597145410.2
34800000000.0	1542739223.4	1489959724.7	1597388353.5
34900000000.0	1542953940.9	1490149093.8	1597629978.0
35000000000.0	1543167491.1	1490337428.4	1597870294.5
35100000000.0	1543379883.4	1490524737.1	1598109313.5
35200000000.0	1543591127.1	1490711028.1	1598347045.6
35300000000.0	1543801231.6	1490896309.8	1598583501.2
35400000000.0	1544010206.1	1491080590.2	1598818690.4
35500000000.0	1544218059.6	1491263877.6	1599052623.4
35600000000.0	1544424801.2	1491446179.9	1599285310.3
35700000000.0	1544630439.7	1491627505.0	1599516760.9
35800000000.0	1544834984.0	1491807860.8	1599746985.2
35900000000.0	1545038442.7	1491987255.0	1599975992.7
36000000000.0	1545240824.5	1492165695.3	1600203793.3
36100000000.0	1545442138.0	1492343189.3	1600430396.2
36200000000.0	1545642391.4	1492519744.5	1600655811.1
36300000000.0	1545841593.3	1492695368.3	1600880047.2
36400000000.0	1546039751.8	1492870068.1	1601103113.6
36500000000.0	1546236875.2	1493043851.1	1601325019.7
36600000000.0	1546432971.5	1493216724.5	1601545774.3
36700000000.0	1546628048.7	1493388695.5	1601765386.4
36800000000.0	1546822114.8	1493559771.2	1601983864.9
36900000000.0	1547015177.5	1493729958.4	1602201218.5
37000000000.0	1547207244.7	1493899264.1	1602417455.9
37100000000.0	1547398324.1	1494067695.2	1602632585.6
37200000000.0	1547588423.2	1494235258.3	1602846616.2
37300000000.0	1547777549.5	1494401960.2	1603059556.0
37400000000.0	1547965710.6	1494567807.5	1603271413.4
37500000000.0	1548152913.7	1494732806.8	1603482196.6
37600000000.0	1548339166.2	1494896964.5	1603691913.7
37700000000.0	1548524475.4	1495060287.1	1603900572.8
37800000000.0	1548708848.2	1495222780.9	1604108181.9
37900000000.0	1548892291.9	1495384452.2	1604314749.0
38000000000.0	1549074813.4	1495545307.2	1604520281.7
38100000000.0	1549256419.7	1495705352.2	1604724787.9
38200000000.0	1549437117.7	1495864593.2	1604928275.3
38300000000.0	1549616914.0	1496023036.2	1605130751.4
38400000000.0	1549795815.6	1496180687.3	1605332223.8
38500000000.0	1549973828.9	1496337552.4	1605532699.8
38600000000.0	1550150960.7	1496493637.3	1605732187.0
38700000000.0	1550327217.5	1496648947.8	1605930692.5
38800000000.0	1550502605.6	1496803489.8	1606128223.6
38900000000.0	1550677131.6	1496957268.7	1606324787.5
39000000000.0	1550850801.8	1497110290.5	1606520391.2
39100000000.0	1551023622.4	1497262560.5	1606715041.8
39200000000.0	1551195599.7	1497414084.3	1606908746.1
39300000000.0	1551366739.9	1497564867.4	1607101511.2
39400000000.0	1551537048.9	1497714915.2	1607293343.8
39500000000.0	1551706532.9	1497864233.2	1607484250.6
39600000000.0	1551875197.9	1498012826.5	1607674238.4
39700000000.0	1552043049.8	1498160700.4	1607863313.8
39800000000.0	1552210094.3	1498307860.2	1608051483.2
39900000000.0	1552376337.4	1498454311.1	1608238753.3
40000000000.0	1552541784.9	1498600058.0	1608425130.4
40100000000.0	1552706442.3	1498745106.2	1608610620.9
40200000000.0	1552870315.3	1498889460.6	1608795231.2
40300000000.0	1553033409.6	1499033126.2	1608978967.4
40400000000.0	1553195730.7	1499176107.8	1609161835.8
40500000000.0	1553357284.0	1499318410.5	1609343842.5
40600000000.0	1553518075.1	1499460038.9	1609524993.6
40700000000.0	1553678109.2	1499600997.9	1609705295.1
40800000000.0	1553837391.7	1499741292.2	1609884753.0
40900000000.0	1553995927.9	1499880926.5	1610063373.1
41000000000.0	1554153723.0	1500019905.5	1610241161.3
41100000000.0	1554310782.2	1500158233.7	1610418123.5
41200000000.0	1554467110.7	1500295915.8	1610594265.3
41300000000.0	1554622713.5	1500432956.1	1610769592.5
41400000000.0	1554777595.7	1500569359.3	1610944110.6
41500000000.0	1554931762.2	1500705129.7	1611117825.3
41600000000.0	1555085218.1	1500840271.8	1611290742.2
41700000000.0	1555237968.1	1500974789.8	1611462866.6
41800000000.0	1555390017.3	1501108688.1	1611634204.1
41900000000.0	1555541370.3	1501241971.0	1611804760.0
42000000000.0	1555692032.0	1501374642.7	1611974539.6
42100000000.0	1555842007.1	1501506707.4	1612143548.3
42200000000.0	1555991300.3	1501638169.3	1612311791.2
42300000000.0	1556139916.1	1501769032.4	1612479273.6
42400000000.0	1556287859.3	1501899300.9	1612646000.6
42500000000.0	1556435134.3	1502028978.8	1612811977.3
42600000000.0	1556581745.7	1502158070.1	1612977208.8
42700000000.0	1556727698.0	1502286578.8	1613141700.1
42800000000.0	1556872995.6	1502414508.8	1613305456.1
42900000000.0	1557017642.8	1502541863.9	1613468481.8
43000000000.0	1557161644.1	1502668648.2	1613630781.9
43100000000.0	1557305003.7	1502794865.4	1613792361.5
43200000000.0	1557447726.0	1502920519.3	1613953225.2
43300000000.0	1557589815.2	1503045613.7	1614113377.8
43400000000.0	1557731275.4	1503170152.2	1614272823.9
43500000000.0	1557872110.9	1503294138.7	1614431568.4
43600000000.0	1558012325.8	1503417576.7	1614589615.7
43700000000.0	1558151924.2	1503540469.9	1614746970.5
43800000000.0	1558290910.1	1503662821.9	1614903637.3
43900000000.0	1558429287.5	1503784636.3	1615059620.6
44000000000.0	1558567060.5	1503905916.5	1615214924.9
44100000000.0	1558704232.9	1504026666.1	1615369554.6
44200000000.0	1558840808.8	1504146888.6	1615523514.0
44300000000.0	1558976792.0	1504266587.5	1615676807.6
44400000000.0	1559112186.3	1504385766.0	1615829439.7
44500000000.0	1559246995.5	1504504427.7	1615981414.4
44600000000.0	1559381223.5	1504622575.8	1616132736.1
44700000000.0	1559514874.0	1504740213.8	1616283408.9
44800000000.0	1559647950.7	1504857344.8	1616433437.1
44900000000.0	1559780457.3	1504973972.2	1616582824.7
45000000000.0	1559912397.5	1505090099.2	1616731575.8
45100000000.0	1560043774.9	1505205729.1	1616879694.6
45200000000.0	1560174593.0	1505320864.9	1617027184.9
45300000000.0	1560304855.4	1505435509.9	1617174050.9
45400000000.0	1560434565.8	1505549667.2	1617320296.4
45500000000.0	1560563727.5	1505663339.9	1617465925.4
45600000000.0	1560692344.0	1505776531.1	1617610941.8
45700000000.0	1560820418.8	1505889243.8	1617755349.4
45800000000.0	1560947955.4	1506001481.1	1617899152.1
45900000000.0	1561074957.0	1506113246.0	1618042353.7
46000000000.0	1561201427.1	1506224541.4	1618184957.8
46100000000.0	1561327368.9	1506335370.3	1618326968.3
46200000000.0	1561452785.9	1506445735.6	1618468388.9
46300000000.0	1561577681.2	1506555640.2	1618609223.1
46400000000.0	1561702058.1	1506665087.0	1618749474.7
46500000000.0	1561825919.8	1506774078.9	1618889147.3
46600000000.0	1561949269.6	1506882618.7	1619028244.4
46700000000.0	1562072110.5	1506990709.2	1619166769.6
46800000000.0	1562194445.8	1507098353.1	1619304726.4
46900000000.0	1562316278.5	1507205553.3	1619442118.3
47000000000.0	1562437611.7	1507312312.5	1619578948.7
47100000000.0	1562558448.6	1507418633.4	1619715221.2
47200000000.0	1562678792.1	1507524518.6	1619850939.0
47300000000.0	1562798645.2	1507629971.0	1619986105.7
47400000000.0	1562918011.0	1507734993.0	1620120724.4
47500000000.0	1563036892.4	1507839587.4	1620254798.7
47600000000.0	1563155292.4	1507943756.7	1620388331.6
47700000000.0	1563273213.8	1508047503.5	1620521326.6
47800000000.0	1563390659.6	1508150830.5	1620653786.9
47900000000.0	1563507632.7	1508253740.1	1620785715.6
48000000000.0	1563624135.8	1508356234.8	1620917116.0
48100000000.0	1563740171.9	1508458317.3	1621047991.3
48200000000.0	1563855743.7	1508559989.8	1621178344.5
48300000000.0	1563970853.9	1508661255.0	1621308178.9
48400000000.0	1564085505.5	1508762115.3	1621437497.4
48500000000.0	1564199701.0	1508862573.0	1621566303.2
48600000000.0	1564313443.3	1508962630.6	1621694599.4
48700000000.0	1564426734.9	1509062290.5	1621822388.8
48800000000.0	1564539578.6	1509161555.1	1621949674.6
48900000000.0	1564651977.1	1509260426.6	1622076459.6
49000000000.0	1564763932.9	1509358907.4	1622202746.9
49100000000.0	1564875448.7	1509456999.9	1622328539.4
49200000000.0	1564986527.0	1509554706.3	1622453839.9
49300000000.0	1565097170.5	1509652028.9	1622578651.4
49400000000.0	1565207381.7	1509748970.0	1622702976.7
49500000000.0	1565317163.0	1509845531.7	1622826818.6
49600000000.0	1565426517.1	1509941716.3	1622950180.0
49700000000.0	1565535446.3	1510037526.1	1623073063.6
49800000000.0	1565643953.3	1510132963.2	1623195472.3
49900000000.0	1565752040.3	1510228029.8	1623317408.7
50000000000.0	1565859710.0	1510322728.0	1623438875.6
50100000000.0	1565966964.6	1510417059.9	1623559875.7
